mkt_id,output_date,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,output_own_price
44,10-Dec-19,6.08,7.18,14.9408,35.96,0.3694185,13.34,7.2
44,11-Dec-19,6.03,7.18,14.2155,40.28,0.4803596,12.15,7.2
44,12-Dec-19,5.97,7.09,19.4094,39.02,0.5275128,15.78,7.2
44,13-Dec-19,5.96,7.09,27.2676,35.42,0.4554965,21.99,7.2
44,14-Dec-19,6.02,6.68,2.3871,38.12,0.5429996,3.27,6.75
44,15-Dec-19,5.97,6.68,2.004601,38.3,0.3901498,2.57,6.75
44,16-Dec-19,6.02,7.24,23.5848,38.66,0.520672,19.02,7.26
44,17-Dec-19,5.92,7.24,18.7868,42.98,0.5540829,14.02,7.26
44,18-Dec-19,5.99,7.24,15.79881,41,0.5342929,12.44,7.26
44,19-Dec-19,5.98,7.13,21.888,40.1,0.5916447,17.1,7.26
44,20-Dec-19,5.95,7.13,18.36621,42.44,0.5069254,14.02,7.26
44,21-Dec-19,6,6.77,1.8761,40.64,0.4776043,2.57,6.73
44,22-Dec-19,6,6.77,1.6571,41.36,0.5179546,2.27,6.73
44,23-Dec-19,6.04,7.03,15.6368,43.52,0.5359508,13.48,7.2
44,24-Dec-19,5.96,7.03,18.9224,42.08,0.4940559,15.26,7.2
44,25-Dec-19,5.96,7.03,10.416,42.98,0.3429945,8.4,7.2
44,26-Dec-19,6,7.18,20.424,40.82,0.5881407,17.02,7.2
44,27-Dec-19,5.99,7.18,23.1594,35.78,0.4484161,19.14,7.2
44,28-Dec-19,6.02,6.79,3.6825,33.8,0.6303391,4.91,6.77
44,29-Dec-19,6.02,6.79,3.165,32.72,0.4549044,4.22,6.77
44,30-Dec-19,5.97,7.26,32.23441,33.98,0.5696234,24.42,7.29
44,31-Dec-19,6.02,7.03,13.6762,37.76,0.3661418,11.59,7.2
78,01-Jan-19,6.03,7.12,13.1532,43.16,0.463603,11.64,7.16
78,02-Jan-19,5.96,7.12,29.568,37.22,0.7193108,24.64,7.16
78,03-Jan-19,5.94,7.17,26.84,35.96,0.7130119,22,7.16
78,04-Jan-19,5.89,7.17,21.2471,36.32,0.4017765,16.73,7.16
78,05-Jan-19,5.96,6.83,1.9345,42.44,0.5993646,2.65,6.69
78,06-Jan-19,6.06,6.83,1.3419,43.34,0.577981,2.13,6.69
78,07-Jan-19,6.04,7.18,14.022,42.08,0.4753987,12.3,7.18
78,08-Jan-19,6,7.18,18.2546,41.54,0.5808656,15.47,7.18
78,09-Jan-19,6.09,7.18,26.45429,36.68,0.6236861,24.27,7.18
78,10-Jan-19,5.88,7.23,31.252,34.34,0.5380013,24.04,7.18
78,11-Jan-19,6.07,7.23,13.4532,38.3,0.3920412,12.12,7.18
78,12-Jan-19,5.95,6.74,1.3797,40.82,0.557608,1.89,6.68
78,13-Jan-19,5.94,6.74,1.516999,42.8,0.4562102,2.05,6.68
78,14-Jan-19,5.88,7.25,17.9006,38.3,0.4552693,15.17,7.06
78,15-Jan-19,5.92,7.25,20.8392,38.12,0.4764653,18.28,7.06
78,16-Jan-19,6.03,7.25,19.23009,41,0.5985847,18.67,7.06
78,17-Jan-19,6.02,7.17,18.0128,38.3,0.4969796,17.32,7.06
78,18-Jan-19,6.01,7.17,21.13649,33.8,0.4788947,20.13,7.06
78,19-Jan-19,6,6.74,5.137602,32.54,0.5118411,6.76,6.76
78,20-Jan-19,6,6.74,4.993202,30.2,0.5997145,6.57,6.76
78,21-Jan-19,5.95,7.23,38.64201,28.58,0.5347283,27.8,7.34
78,22-Jan-19,6.01,7.23,38.2109,29.3,0.5003637,28.73,7.34
78,23-Jan-19,5.99,7.23,34.97851,29.66,0.457541,25.91,7.34
78,24-Jan-19,5.94,7.28,48.398,28.58,0.6003678,34.57,7.34
78,25-Jan-19,5.97,7.28,30.98941,29.66,0.5019388,22.62,7.34
78,26-Jan-19,5.99,6.72,3.315,32,0.4734965,4.42,6.74
78,27-Jan-19,5.99,6.72,4.0575,33.98,0.5506288,5.41,6.74
78,28-Jan-19,6.06,7.25,23.5476,33.62,0.5036445,18.99,7.3
78,29-Jan-19,6.05,7.25,21.8375,32.18,0.3659349,17.47,7.3
78,30-Jan-19,6.03,7.25,33.1089,32.18,0.5079078,26.07,7.3
78,31-Jan-19,5.89,7.36,34.74241,32.18,0.5166441,24.64,7.3
78,01-Feb-19,6.02,7.36,34.34241,32.18,0.6148769,26.83,7.3
78,02-Feb-19,6.05,6.78,3.1725,32.18,0.409553,4.23,6.8
78,03-Feb-19,5.98,6.78,4.928201,32.18,0.5595163,6.01,6.8
78,04-Feb-19,6,7.32,33.4732,32,0.4876652,24.98,7.34
78,05-Feb-19,5.99,7.32,35.88301,32,0.5366904,26.58,7.34
78,06-Feb-19,6.01,7.32,23.7405,35.24,0.4291998,17.85,7.34
78,07-Feb-19,6.03,7.17,18.34,40.64,0.4422482,14,7.34
78,08-Feb-19,5.9,7.17,16.7472,41.36,0.4308631,11.63,7.34
78,09-Feb-19,5.92,6.73,1.2702,42.44,0.5252681,1.74,6.65
78,10-Feb-19,6.03,6.73,1.3578,41.72,0.4835528,2.19,6.65
78,11-Feb-19,6,7.22,18.5378,40.28,0.4869314,15.71,7.18
78,12-Feb-19,6.09,7.22,20.383,39.02,0.5392309,18.7,7.18
78,13-Feb-19,6.02,7.22,11.426,41.18,0.3680152,9.85,7.18
78,14-Feb-19,6.06,7.26,13.9104,38.48,0.3681824,12.42,7.18
78,15-Feb-19,6.03,7.26,19.14749,38.3,0.444013,16.65,7.18
78,16-Feb-19,5.97,6.76,1.9418,39.02,0.5129867,2.66,6.7
78,17-Feb-19,5.9,6.76,1.767999,39.38,0.5286645,2.21,6.7
78,18-Feb-19,5.99,7.09,18.3136,39.74,0.5380617,15.52,7.17
78,19-Feb-19,5.96,7.09,15.488,41.36,0.4769325,12.8,7.17
78,20-Feb-19,6.02,7.09,19.32,43.16,0.6869673,16.8,7.17
78,21-Feb-19,6.02,7.13,6.8655,44.06,0.3367305,5.97,7.17
78,22-Feb-19,5.95,7.13,12.8832,45.32,0.4692415,10.56,7.17
78,23-Feb-19,6,6.75,1.1664,40.82,0.4538853,1.62,6.72
78,24-Feb-19,6.12,6.75,1.572,39.74,0.4547369,2.62,6.72
78,25-Feb-19,6.02,7.2,12.8029,40.82,0.3719853,11.33,7.15
78,26-Feb-19,5.99,7.2,19.66201,41.18,0.5779524,16.95,7.15
78,27-Feb-19,5.97,7.2,15.2102,41.9,0.4885492,12.89,7.15
78,28-Feb-19,5.99,7.21,17.7248,42.44,0.5030903,15.28,7.15
78,01-Mar-19,5.96,7.21,18.0523,43.7,0.6831982,15.17,7.15
78,02-Mar-19,6.03,6.8,1.1826,42.62,0.4989146,1.62,6.76
78,03-Mar-19,6.06,6.8,1.197001,46.22,0.6803877,1.71,6.76
78,04-Mar-19,6.02,7.16,12.8933,45.32,0.4828476,11.41,7.15
78,05-Mar-19,5.97,7.16,15.93,42.62,0.6088383,13.5,7.15
78,06-Mar-19,5.97,7.16,10.561,42.98,0.3434183,8.95,7.15
78,07-Mar-19,5.98,7.12,10.1205,46.22,0.4029337,8.65,7.15
78,08-Mar-19,5.97,7.12,9.310203,44.24,0.3821948,7.89,7.15
78,09-Mar-19,5.96,6.73,1.8104,43.52,0.5027345,2.48,6.69
78,10-Mar-19,6.03,6.73,1.9206,39.56,0.4854221,2.91,6.69
78,11-Mar-19,5.94,7.21,27.2669,37.04,0.4930768,21.47,7.21
78,12-Mar-19,6.09,7.21,22.5456,39.38,0.6077138,20.13,7.21
78,13-Mar-19,6.06,7.21,18.446,40.82,0.4736873,16.04,7.21
78,14-Mar-19,5.98,7.16,19.188,41.9,0.5044805,15.6,7.21
78,15-Mar-19,5.98,7.16,14.7477,42.44,0.5076168,11.99,7.21
78,16-Mar-19,5.98,6.66,1.6644,42.8,0.5840572,2.28,6.71
78,17-Mar-19,5.98,6.66,1.5111,44.24,0.4945329,2.07,6.71
78,18-Mar-19,6.02,7.13,17.4681,41.54,0.5176955,14.93,7.19
78,19-Mar-19,5.95,7.13,24.8992,39.92,0.6078689,20.08,7.19
78,20-Mar-19,6,7.13,18.1594,41.54,0.500439,15.26,7.19
78,21-Mar-19,6,7.12,12.1975,48.38,0.5595505,10.25,7.19
78,22-Mar-19,6.11,7.12,8.434799,51.08,0.5119334,7.81,7.19
78,23-Mar-19,6.09,6.63,0.9719997,48.02,0.4555607,1.35,6.81
78,24-Mar-19,6.01,6.63,0.8079997,44.06,0.3136866,1.01,6.81
78,25-Mar-19,5.94,7.1,19.392,42.44,0.6272297,16.16,7.14
78,26-Mar-19,6.01,7.1,16.09119,42.44,0.4945825,14.24,7.14
78,27-Mar-19,5.97,7.1,14.1687,46.76,0.5663028,12.11,7.14
78,28-Mar-19,6.04,7.05,11.792,48.56,0.5360431,10.72,7.14
78,29-Mar-19,5.99,7.05,10.2235,50.36,0.5424079,8.89,7.14
78,30-Mar-19,6.06,6.71,0.6336002,50.18,0.5266887,0.88,6.78
78,31-Mar-19,6,6.71,0.8736002,47.84,0.5492305,1.12,6.78
78,01-Apr-19,5.98,7.17,12.5769,44.78,0.50521,11.13,7.11
78,02-Apr-19,5.95,7.17,14.1056,45.5,0.5241117,12.16,7.11
78,03-Apr-19,6.07,7.17,9.370399,46.94,0.4355341,9.01,7.11
78,04-Apr-19,5.95,7.12,17.748,44.24,0.5441409,15.3,7.11
78,05-Apr-19,6.03,7.12,14.7096,45.14,0.5165314,13.62,7.11
78,06-Apr-19,5.99,6.75,0.6264002,50.72,0.4693028,0.87,6.71
78,07-Apr-19,5.95,6.75,0.6232002,53.06,0.5087342,0.82,6.71
78,08-Apr-19,6.05,7.03,4.525499,53.6,0.4334864,4.31,7.1
78,09-Apr-19,6,7.03,5.158999,50.72,0.3274207,4.69,7.1
78,10-Apr-19,5.97,7.03,13.8086,47.48,0.6043102,12.22,7.1
78,11-Apr-19,6,7.19,13.948,45.14,0.4937795,12.68,7.1
78,12-Apr-19,5.97,7.19,14.7013,44.24,0.6516249,13.01,7.1
78,13-Apr-19,6,6.69,2.138599,40.46,0.6415083,2.89,6.74
78,14-Apr-19,6.07,6.69,0.8039995,43.34,0.3533183,1.2,6.74
78,15-Apr-19,5.94,6.99,8.499599,50.18,0.6178395,7.87,7.02
78,16-Apr-19,6.16,6.99,7.129401,51.08,0.5992672,8.29,7.02
78,17-Apr-19,5.95,6.99,6.505601,53.42,0.4328441,6.08,7.02
78,18-Apr-19,6.06,7.01,3.36,55.94,0.3918806,3.5,7.02
78,19-Apr-19,5.97,7.01,5.113501,58.28,0.5108337,4.87,7.02
78,20-Apr-19,5.97,6.79,0.2664001,59.18,0.4509331,0.37,6.69
78,21-Apr-19,5.94,6.79,0.255,59,0.4693966,0.34,6.69
78,22-Apr-19,5.95,7.05,2.5194,59.72,0.4374633,2.47,6.97
78,23-Apr-19,5.96,7.05,2.959299,59.9,0.4418827,2.93,6.97
78,24-Apr-19,6.07,7.05,2.501999,63.5,0.7266484,2.78,6.97
78,25-Apr-19,5.92,7.09,2.866499,60.62,0.5455723,2.73,6.97
78,26-Apr-19,6.02,7.09,4.626499,56.66,0.5527782,4.87,6.97
78,27-Apr-19,6.04,6.64,0.5832002,52.52,0.5918384,0.81,6.76
78,28-Apr-19,5.97,6.64,0.5609003,54.32,0.48722,0.71,6.76
78,29-Apr-19,6.05,7,8.2188,51.26,0.5067579,7.61,7.13
78,30-Apr-19,5.88,7,2.825,58.1,0.3573541,2.26,7.13
78,01-May-19,5.95,7,4.330601,59.9,0.5318412,3.67,7.13
78,02-May-19,5.96,7.05,4.9023,55.94,0.5384703,4.19,7.13
78,03-May-19,6,7.05,9.017401,52.52,0.7267216,7.98,7.13
78,04-May-19,6.06,6.81,0.7560002,49.64,0.5973058,1.05,6.78
78,05-May-19,6,6.81,0.5460001,48.92,0.3940888,0.7,6.78
78,06-May-19,5.99,7.15,6.116202,50,0.3792337,5.77,7.05
78,07-May-19,5.98,7.15,6.227401,50.36,0.4334018,5.82,7.05
78,08-May-19,5.99,7.15,10.3562,50.36,0.5707057,9.77,7.05
78,09-May-19,5.98,7.01,5.574701,55.4,0.4884506,5.21,7.05
78,10-May-19,6.04,7.01,6.787201,54.68,0.4960491,6.72,7.05
78,11-May-19,5.98,6.71,0.5975998,53.24,0.507494,0.83,6.7
78,12-May-19,5.95,6.71,0.5325,52.7,0.5098761,0.71,6.7
78,13-May-19,6.05,7.12,3.9312,55.76,0.4091873,3.78,7.09
78,14-May-19,6.03,7.12,4.1128,57.74,0.4458445,3.88,7.09
78,15-May-19,6.03,7.12,3.5192,58.28,0.4671436,3.32,7.09
78,16-May-19,6.02,7.04,4.344201,55.94,0.4384314,4.06,7.09
78,17-May-19,6.05,7.04,5.4288,56.3,0.536809,5.22,7.09
78,18-May-19,6.09,6.63,0.213,62.6,0.5045356,0.3,6.8
78,19-May-19,5.91,6.63,0.1691001,65.84,0.5115244,0.19,6.8
78,20-May-19,5.99,7.07,2.708901,64.76,0.560948,2.63,7.02
78,21-May-19,6.06,7.07,2.88,61.34,0.5849896,3,7.02
78,22-May-19,6.03,7.07,2.960099,61.88,0.5426611,2.99,7.02
78,23-May-19,5.97,6.98,2.3835,64.22,0.5926892,2.27,7.02
78,24-May-19,6.07,6.98,1.8905,65.84,0.5341047,1.99,7.02
78,25-May-19,5.97,6.68,0.2664001,62.24,0.5219706,0.37,6.69
78,26-May-19,5.94,6.68,0.2475,63.5,0.4839802,0.33,6.69
78,27-May-19,6.04,6.98,2.1216,66.02,0.4465297,2.08,7.06
78,28-May-19,6,6.98,2.6288,58.64,0.4180696,2.48,7.06
78,29-May-19,5.96,6.98,2.805,60.08,0.4798417,2.55,7.06
78,30-May-19,5.96,6.99,3.333,60.8,0.4558224,3.03,7.06
78,31-May-19,6.04,6.99,1.3974,67.46,0.5739287,1.37,7.06
78,01-Jun-19,6.1,6.74,0.0792,70.34,0.5241483,0.11,6.82
78,02-Jun-19,5.96,6.74,0.0774,73.94,0.4163766,0.09,6.82
78,03-Jun-19,6.06,7.02,1.632,69.44,0.5449791,1.6,7.08
78,04-Jun-19,6.04,7.02,1.0088,71.96,0.4216512,0.97,7.08
78,05-Jun-19,5.98,7.02,0.814,76.82,0.48101,0.74,7.08
78,06-Jun-19,6,6.97,1.6632,69.08,0.4816256,1.54,7.08
78,07-Jun-19,6.05,6.97,1.4214,69.08,0.4317822,1.38,7.08
78,08-Jun-19,5.97,6.64,0.2880001,62.06,0.4967627,0.4,6.69
78,09-Jun-19,6.01,6.64,0.1632,67.1,0.5941101,0.24,6.69
78,10-Jun-19,5.95,7.01,1.5198,69.62,0.4644666,1.49,6.97
78,11-Jun-19,6.06,7.01,1.5015,68.18,0.4671671,1.65,6.97
78,12-Jun-19,5.93,7.01,3.432,63.68,0.5104631,3.3,6.97
78,13-Jun-19,5.92,7.03,2.498999,63.86,0.5218321,2.38,6.97
78,14-Jun-19,6.02,7.03,0.6364999,70.7,0.3699883,0.67,6.97
78,15-Jun-19,6,6.8,0.1008,70.34,0.614697,0.14,6.72
78,16-Jun-19,6.01,6.8,0.1064999,69.44,0.6346943,0.15,6.72
78,17-Jun-19,5.97,7.01,0.8585002,72.32,0.4095766,0.85,6.98
78,18-Jun-19,5.99,7.01,0.3861001,75.92,0.3709557,0.39,6.98
78,19-Jun-19,6,7.01,0.9212,75.38,0.5431572,0.94,6.98
78,20-Jun-19,5.95,6.99,1.2875,70.52,0.7021533,1.25,6.98
78,21-Jun-19,6,6.99,1.3426,70.88,0.5699069,1.37,6.98
78,22-Jun-19,5.91,6.7,0.1065,72.32,0.5552118,0.15,6.62
78,23-Jun-19,6.04,6.7,0.0522,76.64,0.4785955,0.09,6.62
78,24-Jun-19,6.04,7.08,0.56,79.52,0.4731915,0.56,7.04
78,25-Jun-19,6.09,7.08,0.2944999,82.4,0.4242756,0.31,7.04
78,26-Jun-19,5.94,7.08,0.418,83.84,0.4748098,0.38,7.04
78,27-Jun-19,5.92,6.98,0.4703999,78.62,0.435285,0.42,7.04
78,28-Jun-19,5.99,6.98,0.5460001,77.9,0.4568588,0.52,7.04
78,29-Jun-19,5.91,6.72,0.0426,79.7,0.5459415,0.06,6.62
78,30-Jun-19,5.99,6.72,0.0378,80.96,0.5866365,0.06,6.62
78,01-Jul-19,5.96,6.87,0.8584998,77.18,0.5922369,0.85,6.97
78,02-Jul-19,6.03,6.87,0.5827997,74.12,0.3750353,0.62,6.97
78,03-Jul-19,5.93,6.87,1.3,70.34,0.4320544,1.25,6.97
78,04-Jul-19,6.01,6.99,1.0272,72.14,0.4388618,1.07,6.97
78,05-Jul-19,6.06,6.99,0.9463998,74.12,0.5690022,1.04,6.97
78,06-Jul-19,6.06,6.67,0.071,68.72,0.4041415,0.1,6.77
78,07-Jul-19,5.99,6.67,0.2184001,64.76,0.500304,0.28,6.77
78,08-Jul-19,6.03,7.03,2.1522,63.68,0.4690666,2.11,7.05
78,09-Jul-19,5.9,7.03,3.1625,64.58,0.5662064,2.75,7.05
78,10-Jul-19,6.09,7.03,1.8528,66.02,0.4554392,1.93,7.05
78,11-Jul-19,6.01,7.09,2.1008,66.56,0.5147837,2.02,7.05
78,12-Jul-19,5.95,7.09,1.474001,67.64,0.46341,1.34,7.05
78,13-Jul-19,6.01,6.74,0.1845999,65.66,0.5457735,0.26,6.72
78,14-Jul-19,5.94,6.74,0.2339999,62.96,0.6182727,0.3,6.72
78,15-Jul-19,5.87,6.99,2.3868,64.04,0.4371227,2.34,6.89
78,16-Jul-19,5.98,6.99,2.147599,63.86,0.4489972,2.36,6.89
78,17-Jul-19,6.03,6.99,1.608199,70.52,0.5386769,1.87,6.89
78,18-Jul-19,6.08,7.03,0.8423999,72.86,0.5044012,1.04,6.89
78,19-Jul-19,5.94,7.03,1.007,75.38,0.5587868,1.06,6.89
78,20-Jul-19,5.96,6.72,0.0648,72.14,0.5723922,0.09,6.68
78,21-Jul-19,5.97,6.72,0.0639,71.06,0.5157979,0.09,6.68
78,22-Jul-19,6.05,6.95,1.1413,73.4,0.5237767,1.13,7.06
78,23-Jul-19,5.92,6.95,0.3875999,80.96,0.3806834,0.34,7.06
78,24-Jul-19,5.88,6.95,0.2124,84.02,0.2777091,0.18,7.06
78,25-Jul-19,5.97,7.04,0.2289,87.26,0.4420437,0.21,7.06
78,26-Jul-19,6.03,7.04,0.2677999,84.38,0.428714,0.26,7.06
78,27-Jul-19,6.07,6.72,0.0213,82.94,0.5149592,0.03,6.78
78,28-Jul-19,5.96,6.72,0.041,81.32,0.6337127,0.05,6.78
78,29-Jul-19,6.01,7.07,0.59,77.72,0.4709253,0.59,7.01
78,30-Jul-19,6.02,7.07,0.5544001,79.7,0.5417482,0.56,7.01
78,31-Jul-19,6.03,7.07,0.9996,75.02,0.5585089,1.02,7.01
78,01-Aug-19,5.97,6.96,0.7800003,72.32,0.4406035,0.75,7.01
78,02-Aug-19,6.09,6.96,0.8740001,73.22,0.442026,0.95,7.01
78,03-Aug-19,6.06,6.79,0.072,71.6,0.4402023,0.1,6.78
78,04-Aug-19,5.9,6.79,0.0528,75.56,0.5261673,0.06,6.78
78,05-Aug-19,6.07,6.98,0.7675998,73.94,0.3962335,0.76,7.08
78,06-Aug-19,5.99,6.98,0.8284001,75.02,0.582074,0.76,7.08
78,07-Aug-19,5.99,6.98,0.6213001,73.58,0.4693367,0.57,7.08
78,08-Aug-19,6.01,7.04,1.3268,71.6,0.4689847,1.24,7.08
78,09-Aug-19,5.99,7.04,1.7658,68.36,0.5847223,1.62,7.08
78,10-Aug-19,5.96,6.81,0.071,68.72,0.3560914,0.1,6.67
78,11-Aug-19,5.94,6.81,0.0949,71.06,0.6792094,0.13,6.67
78,12-Aug-19,6.03,6.97,0.9190998,70.7,0.4204115,0.91,7.04
78,13-Aug-19,6.04,6.97,2.34,64.76,0.5863837,2.34,7.04
78,14-Aug-19,6.01,6.97,2.863399,64.58,0.5460088,2.78,7.04
78,15-Aug-19,5.88,6.99,2.6448,65.12,0.4725765,2.28,7.04
78,16-Aug-19,5.92,6.99,2.52,65.3,0.48141,2.25,7.04
78,17-Aug-19,5.99,6.65,0.1512001,64.94,0.427767,0.21,6.71
78,18-Aug-19,6.1,6.65,0.1342,64.4,0.4220519,0.22,6.71
78,19-Aug-19,6.01,7.05,2.2338,64.22,0.4329346,2.19,7.03
78,20-Aug-19,5.99,7.05,1.736801,63.5,0.3887169,1.67,7.03
78,21-Aug-19,5.95,7.05,3.099601,64.58,0.5274214,2.87,7.03
78,22-Aug-19,5.99,7.03,0.6448003,66.02,0.2257144,0.62,7.03
78,23-Aug-19,6.03,7.03,1.61,68.9,0.4703085,1.61,7.03
78,24-Aug-19,5.96,6.68,0.0936,70.34,0.4292577,0.13,6.68
78,25-Aug-19,5.93,6.68,0.0825,72.14,0.4770545,0.11,6.68
78,26-Aug-19,5.99,6.97,0.9393002,75.56,0.4938399,0.93,7
78,27-Aug-19,6.04,6.97,0.912,76.28,0.5506997,0.95,7
78,28-Aug-19,5.91,6.97,0.9592001,76.64,0.5100038,0.88,7
78,29-Aug-19,5.92,7.02,1.188,72.32,0.4774057,1.1,7
78,30-Aug-19,6.03,7.02,1.3871,69.08,0.5395847,1.43,7
78,31-Aug-19,5.96,6.7,0.1278,69.44,0.6189154,0.18,6.67
78,01-Sep-19,6,6.7,0.1608,66.56,0.562522,0.24,6.67
78,02-Sep-19,6.03,7,3.6088,61.52,0.5687346,3.47,7.07
78,03-Sep-19,5.98,7,2.921201,61.88,0.4331469,2.68,7.07
78,04-Sep-19,5.94,7,3.0736,63.32,0.5257511,2.72,7.07
78,05-Sep-19,6.06,7.07,3.646101,59.54,0.5246824,3.61,7.07
78,06-Sep-19,5.84,7.07,4.8339,57.02,0.4385932,3.93,7.07
78,07-Sep-19,5.94,6.75,0.2879999,60.8,0.6196424,0.4,6.66
78,08-Sep-19,5.98,6.75,0.3807999,59.18,0.6664578,0.56,6.66
78,09-Sep-19,6.07,7.08,3.306299,58.28,0.4912698,3.21,7.1
78,10-Sep-19,6,7.08,4.433,59.54,0.4859684,4.03,7.1
78,11-Sep-19,5.96,7.08,5.301,57.92,0.534963,4.65,7.1
78,12-Sep-19,6.02,6.97,1.9224,64.22,0.4482327,1.78,7.1
78,13-Sep-19,5.94,6.97,3.3176,63.32,0.4851868,2.86,7.1
78,14-Sep-19,6.03,6.8,0.3407998,58.28,0.4958776,0.48,6.74
78,15-Sep-19,6.05,6.8,0.2138999,59,0.4878817,0.31,6.74
78,16-Sep-19,5.93,7.05,4.1392,59.36,0.5242187,3.98,6.97
78,17-Sep-19,5.94,7.05,7.560198,54.86,0.5384819,7.34,6.97
78,18-Sep-19,6.01,7.05,3.609598,53.6,0.4493652,3.76,6.97
78,19-Sep-19,6,7.06,6.479599,53.6,0.6056865,6.68,6.97
78,20-Sep-19,6.01,7.06,4.367998,54.32,0.5209918,4.55,6.97
78,21-Sep-19,6.01,6.77,0.3549998,55.94,0.4389078,0.5,6.72
78,22-Sep-19,6.05,6.77,0.2478999,59.54,0.526734,0.37,6.72
78,23-Sep-19,5.97,7.13,3.515202,61.34,0.5505521,3.38,7.01
78,24-Sep-19,6.01,7.13,3.6,58.64,0.5372509,3.6,7.01
78,25-Sep-19,5.97,7.13,4.451202,60.08,0.66381,4.28,7.01
78,26-Sep-19,6.05,7.12,3.024,59.9,0.4473174,3.15,7.01
78,27-Sep-19,6.02,7.12,3.692701,60.44,0.7008308,3.73,7.01
78,28-Sep-19,6.03,6.65,0.2271999,59.18,0.6318803,0.32,6.74
78,29-Sep-19,6.02,6.65,0.3023999,57.02,0.4652011,0.42,6.74
78,30-Sep-19,5.99,7.09,3.378401,57.92,0.4734687,3.28,7.02
78,01-Oct-19,5.98,7.09,5.3664,57.2,0.5850589,5.16,7.02
78,02-Oct-19,5.92,7.09,6.072,53.42,0.4444483,5.52,7.02
78,03-Oct-19,5.99,7.11,5.768001,53.24,0.541872,5.6,7.02
78,04-Oct-19,6.02,7.11,6.33,50.18,0.4092205,6.33,7.02
78,05-Oct-19,5.94,6.72,0.4895999,51.26,0.5333046,0.68,6.66
78,06-Oct-19,5.94,6.72,0.8855997,48.2,0.5110829,1.23,6.66
78,07-Oct-19,5.94,7.1,12.0512,48.74,0.5942321,10.76,7.06
78,08-Oct-19,6.04,7.1,4.2942,53.24,0.5394336,4.21,7.06
78,09-Oct-19,5.96,7.1,9.382998,52.34,0.564356,8.53,7.06
78,10-Oct-19,5.93,7.03,10.3508,50.72,0.5719104,9.16,7.06
78,11-Oct-19,6.11,7.03,6.830499,53.6,0.4931654,7.19,7.06
78,12-Oct-19,5.98,6.74,0.4402,55.4,0.4940965,0.62,6.69
78,13-Oct-19,6.02,6.74,0.3149,57.92,0.5141135,0.47,6.69
78,14-Oct-19,6.05,7.06,4.1496,58.46,0.5730008,3.99,7.09
78,15-Oct-19,5.99,7.06,3.916001,57.74,0.4058675,3.56,7.09
78,16-Oct-19,5.98,7.06,5.550001,57.56,0.5184601,5,7.09
78,17-Oct-19,6.03,7.08,4.430799,57.92,0.4541295,4.18,7.09
78,18-Oct-19,6.01,7.08,6.155999,54.5,0.4918148,5.7,7.09
78,19-Oct-19,6.04,6.75,0.6336002,51.62,0.4434624,0.88,6.76
78,20-Oct-19,6,6.75,0.7980002,51.44,0.6371964,1.05,6.76
78,21-Oct-19,5.99,7.01,5.501402,55.4,0.5123947,5.19,7.05
78,22-Oct-19,5.99,7.01,6.561403,53.78,0.4522693,6.19,7.05
78,23-Oct-19,5.99,7.01,5.596802,53.06,0.5118126,5.28,7.05
78,24-Oct-19,5.94,7.02,6.937501,53.24,0.4827618,6.25,7.05
78,25-Oct-19,5.96,7.02,4.806901,54.32,0.4029478,4.41,7.05
78,26-Oct-19,6.03,6.74,0.3887999,55.76,0.4948292,0.54,6.75
78,27-Oct-19,5.97,6.74,0.5460001,51.8,0.4572901,0.7,6.75
78,28-Oct-19,5.99,7.08,14.0904,45.5,0.5838494,12.36,7.13
78,29-Oct-19,6.09,7.08,11.8144,42.98,0.4384609,11.36,7.13
78,30-Oct-19,6.03,7.08,19.294,39.38,0.500586,17.54,7.13
78,31-Oct-19,5.98,7.24,22.149,36.86,0.475163,19.26,7.13
78,01-Nov-19,5.97,7.24,25.49681,37.4,0.6223869,21.98,7.13
78,02-Nov-19,5.99,6.7,0.6408002,49.64,0.4203312,0.89,6.71
78,03-Nov-19,5.96,6.7,0.63,50,0.5601514,0.84,6.71
78,04-Nov-19,5.91,7.07,11.4219,50.36,0.681199,10.29,7.02
78,05-Nov-19,6.09,7.07,5.728799,48.92,0.4130535,6.16,7.02
78,06-Nov-19,5.98,7.07,13.7696,47.3,0.5900823,13.24,7.02
78,07-Nov-19,5.9,7.04,10.6288,43.52,0.4653373,9.49,7.02
78,08-Nov-19,5.94,7.04,19.8072,40.28,0.5687254,18.34,7.02
78,09-Nov-19,6,6.69,2.464199,38.48,0.4496946,3.33,6.74
78,10-Nov-19,6,6.69,3.300399,36.14,0.5778673,4.46,6.74
78,11-Nov-19,5.94,7.26,26.019,36.32,0.5850156,20.65,7.2
78,12-Nov-19,6.04,7.26,21.286,40.1,0.5272565,18.35,7.2
78,13-Nov-19,5.95,7.26,24.25,38.48,0.5454497,19.4,7.2
78,14-Nov-19,5.99,7.16,25.6399,37.58,0.5274854,21.19,7.2
78,15-Nov-19,6,7.16,24.288,38.66,0.5605981,20.24,7.2
78,16-Nov-19,6.01,6.68,2.619599,38.66,0.5295945,3.54,6.75
78,17-Nov-19,5.97,6.68,3.798601,35.78,0.5882682,4.87,6.75
78,18-Nov-19,6.04,7.23,22.021,41,0.6523198,18.05,7.26
78,19-Nov-19,5.94,7.23,19.1268,42.08,0.5461248,14.49,7.26
